,date,url,title
1428,20210215,https://sputnikglobe.com/20210215/south-african-president-blocked-uk-and-russian-covid-19-vaccines-to-help-campaign-donor---report-1082077105.html,South African President Blocked UK and Russian COVID-19 Vaccines to Help Campaign Donor - Report
1429,20210214,https://sputnikglobe.com/20210214/guinea-declares-ebola-epidemic-in-affected-prefecture-after-confirming-4-deaths-1082075977.html,Guinea Declares Ebola Epidemic in Affected Prefecture After Confirming 4 Deaths
1430,20210214,https://sputnikglobe.com/20210214/president-macron-says-russian-chinese-vaccines-crucial-for-beating-coronavirus-1082074629.html,"French President Macron Says Russian, Chinese Vaccines Crucial for Beating Coronavirus"
1431,20210214,https://sputnikglobe.com/20210214/uk-foreign-secretary-raab-takes-long-term-brexit-view-as-eu-erects-obstacles-to-trade-1082073703.html,UK Foreign Secretary Raab Takes Long-Term Brexit View as EU Erects Obstacles to Trade
1432,20210214,https://sputnikglobe.com/20210214/four-oregon-citizens-test-covid-positive-two-weeks-after-receiving-second-vaccine-dose-1082073526.html,Four Oregon Citizens Test COVID-Positive Two Weeks After Receiving Second Vaccine Dose
1433,20210214,https://sputnikglobe.com/20210214/bill-gates-daughter-jokes-she-wasnt-microchipped-when-taking-coronavirus-vaccine-1082069675.html,Bill Gates' Daughter Jokes She Wasn't Microchipped When Taking Coronavirus Vaccine
1434,20210214,https://sputnikglobe.com/20210214/japans-covid-vaccine-storage-unaffected-by-power-outages-prompted-by-earthquake-1082069973.html,Japan's COVID Vaccine Storage Unaffected by Power Outages Prompted by Earthquake
1435,20210214,https://sputnikglobe.com/20210214/lebanon-expects-to-involve-private-companies-in-procuring-russias-sputnik-v-lawmaker-says-1082069926.html,"Lebanon Expects to Involve Private Companies in Procuring Russia's Sputnik V, Lawmaker Says"
1436,20210214,https://sputnikglobe.com/20210214/eu-ban-on-uk-shellfish-exports-punishment-for-daring-to-become-a-nation-state-minister-says-1082069734.html,"EU Ban on UK Shellfish Exports 'Punishment for Daring to Become a Nation-State', Minister Says"
1437,20210214,https://sputnikglobe.com/20210214/covid-19-live-updates-heathrow-warns-of-chaos-as-uk-set-to-force-hotel-quarantine-on-travellers-1082069484.html,COVID-19 Live Updates: Boris Johnson Hails 15Mln Milestone in UK Vaccine Rollout
1438,20210213,https://sputnikglobe.com/20210213/putin-says-russia-dealt-with-covid19-pandemic-better-than-other-countries-1082068896.html,Putin Says Russia Dealt With COVID19 Pandemic Better Than Other Countries
1439,20210213,https://sputnikglobe.com/20210213/de-blasio-calls-for-full-accounting-for-cuomo-amid-nursing-homes-covid-death-toll-scandal-1082067885.html,De Blasio Calls For 'Full Accounting' For Cuomo Amid Nursing Homes COVID Death Toll Scandal
1440,20210213,https://sputnikglobe.com/20210213/cnns-chris-cuomo-slammed-for-not-covering-nyc-governor-brothers-nursing-home-deaths-scandal-1082066694.html,CNN’s Chris Cuomo Slammed For Not Covering NYC Governor Brother’s Nursing Home Deaths Scandal
1441,20210213,https://sputnikglobe.com/20210213/oxford-university-to-test-astrazeneca-vaccine-against-covid-19-in-children-1082064769.html,Oxford University to Test AstraZeneca Vaccine Against COVID-19 in Children
1442,20210213,https://sputnikglobe.com/20210213/illegal-migrants-given-covid-19-vaccine-before-scores-of-older--more-vulnerable-brits-says-report-1082064475.html,"Illegal Migrants Given COVID-19 Vaccine Before Scores of Older & More Vulnerable Brits, Says Report"
1443,20210213,https://sputnikglobe.com/20210213/previous-covid-19-patients-only-need-one-vaccination-shot-claims-frances-health-body--1082062784.html,"Previous COVID-19 Patients Only Need One Vaccination Shot, Claims France’s Health Body "
1444,20210213,https://sputnikglobe.com/20210213/new-biden-pentagon-task-force-headed-by-anti-china-hawk--1082060110.html,New Biden Pentagon Task Force Headed by Anti-China Hawk
1445,20210213,https://sputnikglobe.com/20210213/biggest-challenge-to-big-tech-netizens-cheer-as-indias-space-agency-announces-google-maps-rival-1082060723.html,'Biggest Challenge to Big Tech': Netizens Cheer as India's Space Agency Announces Google Maps Rival
1446,20210213,https://sputnikglobe.com/20210213/panama-wants-to-purchase-russias-sputnik-v-vaccine-against-coronavirus--russian-embassy-1082059992.html,Panama Wants to Purchase Russia's Sputnik V Vaccine Against Coronavirus – Russian Embassy
1447,20210212,https://sputnikglobe.com/20210212/nearly-60-of-canadians-say-government-vaccination-regime-failure---poll-1082059210.html,Nearly 60% of Canadians Say Government Vaccination Regime ‘Failure’ - Poll
1448,20210212,https://sputnikglobe.com/20210212/us-cdcs-new-safety-guidelines-prioritize-school-reopening-over-other-community-institutions-1082058808.html,US CDC’s New Safety Guidelines Prioritize School Reopening Over Other Community Institutions
1449,20210212,https://sputnikglobe.com/20210212/us-lawmakers-call-for-probe-into-new-york-states-handling-of-nursing-home-death-data-1082058889.html,US Lawmakers Call for Probe Into New York State's Handling of Nursing Home Death Data
1450,20210212,https://sputnikglobe.com/20210212/catalonia-urging-eu-to-expand-covid-19-vaccine-list-to-include-sputnik-v-1082058577.html,Catalonia Urging EU to Expand COVID-19 Vaccine List to Include Sputnik V
1451,20210212,https://sputnikglobe.com/20210212/us-may-weaken-strategic-interests-by-encouraging-criticism-against-new-farm-laws-indian-scholar-1082034075.html,US May Weaken Strategic Interests by Encouraging Criticism Against New Farm Laws: Indian Scholar
1452,20210212,https://sputnikglobe.com/20210212/uk-general-warns-situation-with-pandemic-is-reminiscent-of-years-before-second-world-war-1082057865.html,UK General Warns Situation With Pandemic is Reminiscent of Years Before Second World War
1453,20210212,https://sputnikglobe.com/20210212/brent-crude-tops-62-per-barrel-first-time-since-24-january-2020-1082057522.html,Brent Crude Tops $62 Per Barrel First Time Since 24 January 2020
1454,20210212,https://sputnikglobe.com/20210212/i-feel-sorry-for-boris-1082057116.html,I Feel Sorry for Boris?!
1455,20210212,https://sputnikglobe.com/20210212/the-longest-three-weeks-in-history---from-flattening-the-curve-to-a-permanent-new-abnormal-1082057006.html,The Longest Three Weeks in History - From 'Flattening the Curve' to a Permanent 'New Abnormal'
1456,20210212,https://sputnikglobe.com/20210212/german-opinion-of-eu-sinks-as-uvdls-covid-19-vaccine-tanker-loses-steam-1082055979.html,German Opinion of EU Sinks as UVDL's COVID-19 Vaccine ‘Tanker’ Loses Steam
1457,20210212,https://sputnikglobe.com/20210212/coronavirus-precautions-still-needed-to-avoid-next-wave-say-indian-medical-experts-1082041500.html,"Coronavirus Precautions Still Needed to Avoid Next Wave, Say Indian Medical Experts"
1458,20210212,https://sputnikglobe.com/20210212/kazakhstan-authorises-russias-sputnik-v-vaccine-against-coronavirus-1082055590.html,Kazakhstan Authorises Russia's Sputnik V Vaccine Against Coronavirus
1459,20210212,https://sputnikglobe.com/20210212/the-eu-have-been-useless-1082054811.html,The EU Have Been Useless
1460,20210212,https://sputnikglobe.com/20210212/russias-gamaleya-institute-completing-phase-2-trials-of-sputnik-light-single-shot-vaccine-1082054885.html,Russia's Gamaleya Institute Completing Phase 2 Trials of Sputnik Light Single-Shot Vaccine
1461,20210212,https://sputnikglobe.com/20210212/covid-exposed-nhs-weaknesses-but-reform-halfway-through-pandemic-not-a-good-idea---health-expert-1082071152.html,"COVID Exposed NHS Weaknesses, But Reform Halfway Through Pandemic 'Not a Good Idea' - Health Expert"
1462,20210212,https://sputnikglobe.com/20210212/russias-sputnik-v-vaccine-authorised-in-26-countries-rdif-says-1082053715.html,"Russia's Sputnik V Vaccine Authorised in 26 Countries, RDIF Says"
1463,20210212,https://sputnikglobe.com/20210212/the-squad-urges-biden-to-drop-venezuela-sanctions-amid-catastrophic-humanitarian-consequences-1082050406.html,‘The Squad’ Urges Biden to Drop Venezuela Sanctions Amid ‘Catastrophic Humanitarian Consequences’
1464,20210211,https://sputnikglobe.com/20210211/us-on-track-to-have-enough-vaccines-for-300mln-americans-by-end-of-july---biden-says-1082050102.html,US on Track to Have Enough Vaccines for 300Mln Americans by End of July - Biden Says
1465,20210211,https://sputnikglobe.com/20210211/sen-rubio-calls-biden-hypocritical-for-considering-domestic-travel-ban-during-pandemic-1082049632.html,Sen. Rubio Calls Biden Hypocritical For Considering Domestic Travel Ban During Pandemic
1466,20210211,https://sputnikglobe.com/20210211/we-were-lucky-bill-gates-says-climate-change-bioterrorism-are-now-greatest-threats-to-humanity-1082048551.html,"'We Were Lucky': Bill Gates Says Climate Change, Bioterrorism Are Now Greatest Threats to Humanity"
1467,20210211,https://sputnikglobe.com/20210211/astrazeneca-says-vaccine-against-covid-19-variants-may-take-nine-months-to-develop-1082048394.html,AstraZeneca Says Vaccine Against COVID-19 Variants May Take Nine Months to Develop
1468,20210211,https://sputnikglobe.com/20210211/us-cdc-expected-to-issue-new-guidelines-for-school-reopening-as-teachers-fight-for-safety-1082048264.html,US CDC Expected to Issue New Guidelines for School Reopening as Teachers Fight for Safety
1469,20210211,https://sputnikglobe.com/20210211/kennedys-nephew-blocked-on-instagram-over-coronavirus-vaccine-misinformation-1082045248.html,Kennedy's Nephew Blocked on Instagram Over Coronavirus Vaccine Misinformation
1470,20210211,https://sputnikglobe.com/20210211/trump-also-faces-legal-woes-in-georgia-1082047311.html,Trump Also Faces Legal Woes in Georgia
1471,20210211,https://sputnikglobe.com/20210211/as-two-ontario-nursing-homes-become-covid-free-ceo-concerned-about-lack-of-vaccinations-outside-1082041832.html,"As Two Ontario Nursing Homes Become COVID-Free, CEO Concerned About Lack of Vaccinations Outside"
1472,20210211,https://sputnikglobe.com/20210211/uks-quarantine-booking-portal-goes-live-with-certain-visitors-forced-to-pay-1750-to-self-isolate-1082041887.html,"UK's Quarantine Booking Portal Goes Live, With Certain Visitors Forced to Pay £1,750 to Self-Isolate"
1473,20210211,https://sputnikglobe.com/20210211/uk-govt-has-no-appetite-to-abandon-northern-ireland-protocol-professor-says-1082033362.html,"'UK Gov't Has No Appetite to Abandon Northern Ireland Protocol', Professor Says"
1474,20210211,https://sputnikglobe.com/20210211/trudeau-dials-modi-to-seek-covid-jabs-for-canada-raises-farmer-protests-india-skips-mention-1082039880.html,"Trudeau Dials Modi to Seek COVID Jabs for Canada, Raises Farmer Protests; India Skips Mention"
1475,20210211,https://sputnikglobe.com/20210211/european-commission-turns-deaf-ear-to-uks-call-to-redraw-northern-ireland-protocol-1082040907.html,European Commission Turns Deaf Ear to UK's Call to Redraw Northern Ireland Protocol
1476,20210211,https://sputnikglobe.com/20210211/israels-economy-is-a-dog-on-a-leash-itll-bounce-back-once-pandemic-is-over-says-expert-1082040007.html,"Israel's Economy is 'a Dog on a Leash', It'll Bounce Back Once Pandemic is Over, Says Expert"
1477,20210211,https://sputnikglobe.com/20210211/live-updates-india-registers-12923-new-covid-19-cases-1082039756.html,"Live Updates: India Registers 12,923 New COVID-19 Cases"
1478,20210211,https://sputnikglobe.com/20210211/south-african-coronavirus-strain-found-in-california-1082038970.html,South African Coronavirus Strain Found in California
1479,20210211,https://sputnikglobe.com/20210211/georgia-opens-investigation-into-trump-post-election-phone-call-1082039302.html,Georgia Opens Investigation Into Trump Post-Election Phone Call
1480,20210210,https://sputnikglobe.com/20210210/modi-assures-trudeau-india-will-do-its-best-to-supply-canada-with-vaccines-1082038112.html,Modi Assures Trudeau India Will Do Its Best to Supply Canada With Vaccines
1481,20210210,https://sputnikglobe.com/20210210/as-unlikely-trump-impeachment-continues-so-do-deadly-us-sanctions-1082037959.html,"As Unlikely Trump Impeachment Continues, So Do Deadly US Sanctions"
1482,20210210,https://sputnikglobe.com/20210210/video-someone-just-test-fired-a-trident-ii-submarine-launched-ballistic-missile-off-us-coast-1082036761.html,Video: Someone Just Test-Fired a Trident II Submarine-Launched Ballistic Missile Off US Coast
1483,20210210,https://sputnikglobe.com/20210210/tucker-accuses-big-tech-of-telling-americans-with-questions-about-covid-vax-to-shut-up-and-take-it-1082036912.html,Tucker Accuses Big Tech of Telling Americans With Questions About Covid Vax to ‘Shut Up and Take It’
1484,20210210,https://sputnikglobe.com/20210210/-great-strides-but-a-long-way-to-go-boris-johnson-outlines-uk-covid-situation-in-press-briefing-1082036356.html, 'Great Strides But A Long Way To Go': Boris Johnson Outlines UK Covid Situation in Press Briefing
1485,20210210,https://sputnikglobe.com/20210210/uk-covid-response-a-mixed-success-but-politicians-must-be-more-accountable-commentator-says-1082036788.html,"UK COVID Response a Mixed Success But Politicians Must Be More Accountable, Commentator Says"
1486,20210210,https://sputnikglobe.com/20210210/uks-deputy-medical-officer-slams-anti-vax-nonsense-urges-bame-communities-to-take-covid-jab-1082035188.html,"UK's Deputy Medical Officer Slams Anti-Vax 'Nonsense,' Urges BAME Communities to Take COVID Jab"
1487,20210210,https://sputnikglobe.com/20210210/european-commission-president-issues-public-apology-for-article-16-mistake-1082034563.html,European Commission President Issues Public Apology for Article 16 'Mistake'
1488,20210210,https://sputnikglobe.com/20210210/tony-blairs-take-on-global-vaccine-strategy-leaves-online-users-fuming-1082034611.html,Tony Blair’s Take on Global Vaccine Strategy Leaves Online Users Fuming
1489,20210210,https://sputnikglobe.com/20210210/victory-jab-for-russia-1082034807.html,Victory Jab for Russia
1490,20210210,https://sputnikglobe.com/20210210/bahrain-approves-russias-sputnik-v-coronavirus-vaccine-rdif-says-1082034174.html,"Bahrain Approves Russia's Sputnik V Coronavirus Vaccine, RDIF Says"
1491,20210210,https://sputnikglobe.com/20210210/countries-will-need-to-catch-up-with-uk-for-covid-19-international-unlock-to-happen---minister--1082033303.html,Countries Will Need to Catch Up With UK for Covid-19 International Unlock to Happen - Minister 
1492,20210210,https://sputnikglobe.com/20210210/boris-johnsons-chief-negotiator-says-first-weeks-of-brexit-more-than-bumpy-1082032332.html,Boris Johnson's Chief Negotiator Says First Weeks of Brexit 'More Than Bumpy'
1493,20210210,https://sputnikglobe.com/20210210/chile-says-to-procure-russias-covid-19-vaccine-sputnik-v-1082032101.html,Chile Says to Procure Russia’s COVID-19 Vaccine Sputnik V
1494,20210210,https://sputnikglobe.com/20210210/uk-pm-johnsons-health-care-reform-plan-comes-as-covid-exposes-shortcomings-of-nhs-academic-says-1082028508.html,"UK PM Johnson's Health Care Reform Plan Comes as COVID Exposes Shortcomings of NHS, Academic Says"
1495,20210210,https://sputnikglobe.com/20210210/live-updates-chile-has-vaccinated-over-1-mln-people-against-covid-19-health-ministry-says-1082031660.html,"Live Updates: UK's Prince of Wales and Wife Camilla Had 1st Doses of COVID-19 Vaccines, Reports Say"
1496,20210210,https://sputnikglobe.com/20210210/first-doses-of-russias-sputnik-v-covid-vaccine-to-arrive-in-venezuela-next-week---maduro-1082030320.html,First Doses of Russia's Sputnik V COVID Vaccine to Arrive in Venezuela Next Week - Maduro
1497,20210209,https://sputnikglobe.com/20210209/uk-public-support-travel-restrictions-and-border-closures-instead-of-greater-fines-pundit-says-1082028422.html,"UK Public Support Travel Restrictions and Border Closures Instead of Greater Fines, Pundit Says"
1498,20210209,https://sputnikglobe.com/20210209/ai-assisted-tool-has-90-percent-chance-of-figuring-out-whether-covid-will-kill-you-1082028467.html,AI-Assisted Tool Has 90 Percent Chance of Figuring Out Whether Covid Will Kill You
1499,20210209,https://sputnikglobe.com/20210209/sturgeon-apologises-after-long-queues-of-elderly-left-outside-fife-vaccine-centres-in-cold-weather-1082027524.html,Sturgeon Apologises After Long Queues of Elderly Left Outside Fife Vaccine Centres in Cold Weather
1500,20210209,https://sputnikglobe.com/20210209/mongolia-registers-russias-sputnik-v-covid-vaccine-rdif-says-1082026898.html,"Mongolia Registers Russia's Sputnik V COVID Vaccine, RDIF Says"
1501,20210209,https://sputnikglobe.com/20210209/iranian-cleric-reportedly-claims-covid-19-vaccine-turns-people-into-homosexuals-1082026347.html,Iranian Cleric Reportedly Claims COVID-19 Vaccine Turns People Into Homosexuals
1502,20210209,https://sputnikglobe.com/20210209/in-that-regard-we-have-failed-tory-says-uk-was-not-taken-out-of-eu-as-a-single-country-1082025195.html,"‘In That Regard, We Have Failed’: Tory Says UK Was Not Taken Out of EU as a Single Country"
1503,20210209,https://sputnikglobe.com/20210209/iran-begins-covid-19-vaccination-campaign-with-russias-sputnik-v-1082024880.html,Iran Begins COVID-19 Vaccination Campaign With Russia's Sputnik V
1504,20210209,https://sputnikglobe.com/20210209/eu-drug-regulator-completed-scientific-consultations-with-developers-of-russias-sputnik-v-1082024372.html,EU Drug Regulator Completed Scientific Consultations With Developers of Russia's Sputnik V
1505,20210209,https://sputnikglobe.com/20210209/as-israeli-media-blames-ultra-orthodox-for-covid-19-spread-journalist-says-theyve-become-easy-prey-1082024231.html,"As Israeli Media Blames Ultra-Orthodox for COVID-19 Spread, Journalist Says They've Become Easy Prey"
1506,20210209,https://sputnikglobe.com/20210209/who-hopes-russias-sputnik-v-vaccine-to-be-distributed-through-covax-program-1082024161.html,WHO Hopes Russia's Sputnik V Vaccine to Be Distributed Through COVAX Program
1507,20210209,https://sputnikglobe.com/20210209/you-look-like-a-freshman-netizens-divided-over-bidens-apparent-compliment-to-arizona-nurse-1082023170.html,'You Look Like a Freshman': Netizens Divided Over Biden's Apparent Compliment to Arizona Nurse
1508,20210209,https://sputnikglobe.com/20210209/trump-impeachment-trial-set-to-begin-as-outcome-is-not-in-doubt-1082022926.html,Trump Impeachment Trial Set to Begin as Outcome is Not in Doubt
1509,20210209,https://sputnikglobe.com/20210209/show-trial-nation-1082022845.html,Show Trial Nation
1510,20210208,https://sputnikglobe.com/20210208/who-comments-new-covid-19-strains-that-might-be-resistant-to-vaccines-1082021666.html,WHO Chief Says 'Concerning News' COVID Vaccines May Not Work Against Novel Strains
1511,20210208,https://sputnikglobe.com/20210208/transportation-secretary-pete-buttigieg-to-quarantine-after-security-member-tests-covid-19-positive-1082022094.html,Secretary Pete Buttigieg to Quarantine After Security Member Tests Positive for COVID-19
1512,20210208,https://sputnikglobe.com/20210208/uk-government-has-signed-zero-contracts-with-hotels-one-week-before-quarantine-measures-introduced-1082019577.html,UK Government Has Signed Zero Contracts With Hotels One Week Before Quarantine Measures Introduced
1513,20210208,https://sputnikglobe.com/20210208/us-has-nearly-700-coronavirus-cases-of-uk-variant-in-34-states-health-agency-says-1082020832.html,"US Has Nearly 700 Coronavirus Cases of UK Variant in 34 States, Health Agency Says"
1514,20210208,https://sputnikglobe.com/20210208/johnson--johnson-files-for-emergency-use-approval-of-covid-vaccine-in-s-africa-reports-suggest-1082019732.html,"Johnson & Johnson Files for Emergency Use Approval of COVID Vaccine in S. Africa, Reports Suggest"
1515,20210208,https://sputnikglobe.com/20210208/gove-if-integrationist-theology-prioritised-over-people-in-northern-ireland-it-wont-serve-peace-1082019583.html,Michael Gove Slams EU for Prioritising 'Integrationist Theology' Over Northern Irish People
1516,20210208,https://sputnikglobe.com/20210208/boris-johnson-defends-astrazeneca-pfizer-jabs-after-study-reveals-jabs-provide-minimum-efficiency-1082018248.html,"Boris Johnson Defends AstraZeneca, Pfizer Vaccines After Study Shows Jabs Offer 'Minimum Efficiency'"
1517,20210208,https://sputnikglobe.com/20210208/over-half-of-french-trusts-eu-rather-than-national-govt-to-handle-vaccinations-poll-shows-1082018319.html,"Over Half of French Trusts EU Rather Than National Gov’t to Handle Vaccinations, Poll Shows"
1518,20210208,https://sputnikglobe.com/20210208/french-health-minister-receives-first-coronavirus-vaccine-injection-live-on-tv-1082018104.html,French Health Minister Receives First Coronavirus Vaccine Injection Live on TV
1519,20210208,https://sputnikglobe.com/20210208/s-african-opposition-slams-govt-vaccination-drive-amid-halted-astrazeneca-vaccine-rollout-1082017952.html,South African Opposition Slams Gov't Vaccination Drive Amid Halted AstraZeneca Vaccine Rollout
1520,20210208,https://sputnikglobe.com/20210208/portugal-does-not-advise-giving-astrazeneca-vaccine-to-people-over-65-health-authority-says-1082017807.html,"Portugal Does Not Advise Giving AstraZeneca Vaccine to People Over 65, Health Authority Says"
1521,20210208,https://sputnikglobe.com/20210208/bill-gates-pinpoints-two-main-threats-to-humanity-after-coronavirus-pandemic-1082016943.html,Bill Gates Pinpoints Two Main Threats to Humanity After Coronavirus Pandemic
1522,20210208,https://sputnikglobe.com/20210208/seoul-may-consider-purchasing-sputnik-v-other-vaccines-due-to-new-coronavirus-strains-kdca-says-1082016782.html,"Seoul May Consider Purchasing Sputnik V, Other Vaccines Due to New Coronavirus Strains, KDCA Says"
1523,20210208,https://sputnikglobe.com/20210208/uk-labour-shadow-minister-says-govt-must-answer-for-covid-19-crony-contracts-1082016768.html,UK Labour Shadow Minister Says Gov’t Must Answer for COVID-19 Crony Contracts
1524,20210208,https://sputnikglobe.com/20210208/russia-turkey-in-talks-on-joint-production-of-sputnik-v-covid-19-vaccine-ambassador-says-1082014687.html,"Russia, Turkey in Talks on Joint Production of Sputnik V COVID-19 Vaccine, Ambassador Says"
1525,20210208,https://sputnikglobe.com/20210208/indian-stock-market-soars-to-record-high-as-sensex-jumps-over-700-points-on-economic-revival-hopes-1082013793.html,Indian Stock Market Soars to Record High as Sensex Jumps Over 700 Points on Economic Revival Hopes
1526,20210208,https://sputnikglobe.com/20210208/hundreds-of-danes-protest-against-covid-restrictions-vaccine-passports-1082013451.html,"Hundreds of Danes Protest Against COVID Restrictions, Vaccine Passports"
1527,20210208,https://sputnikglobe.com/20210208/live-updates-canada-detects-first-case-of-brazilian-coronavirus-strain-1082013328.html,COVID Live Updates: WHO to Decide on Emergency Use Listing of AstraZeneca Vaccine in Coming Days
1528,20210208,https://sputnikglobe.com/20210208/biden-says-coronavirus-herd-immunity-is-very-difficult-to-achieve-before-end-of-summer-1082013019.html,Biden Says Coronavirus Herd Immunity Is 'Very Difficult' to Achieve Before End of Summer
1529,20210208,https://sputnikglobe.com/20210208/tampa-bay-buccaneers-win-super-bowl-with-score-of-31-9-1082013120.html,Tampa Bay Buccaneers Win Super Bowl With Score of 31-9
1530,20210208,https://sputnikglobe.com/20210208/nikkei-reaches-record-highs-in-30-years-reports-say-1082012918.html,"Nikkei Reaches 30-Year High, Reports Say"
1531,20210208,https://sputnikglobe.com/20210208/south-africa-putting-vaccination-with-astrazeneca-on-hold-as-study-reveals-low-efficacy-1082012151.html,South Africa Putting Vaccination With AstraZeneca on Hold as Study Reveals Low Efficacy
1532,20210207,https://sputnikglobe.com/20210207/russias-sputnik-v-coronavirus-vaccine-safest-in-world-maduro-says-1082011523.html,"Russia’s Sputnik V Coronavirus Vaccine Safest in World, Maduro Says"
1533,20210207,https://sputnikglobe.com/20210207/welsh-first-minister-slams-westminster-for-doing-the-least-it-can-get-away-with-on-border-control-1082009713.html,Welsh First Minister Slams Westminster for Doing 'The Least It Can Get Away With' on Border Control
1534,20210207,https://sputnikglobe.com/20210207/snl-lampoons-pizzagate-conspiracy-theory-in-super-bowl-ad-1082008738.html,'Child Sex Pizza at Hillary's Pizzeria': SNL Lampoons Pizzagate Conspiracy Theory in 'Super Bowl Ad'
1535,20210207,https://sputnikglobe.com/20210207/russias-sputnik-v-vaccine-fully-approved-for-use-in-hungary-minister-says-1082009302.html,"Russia's Sputnik V Vaccine Fully Approved for Use in Hungary, Minister Says"
1536,20210207,https://sputnikglobe.com/20210207/amazon-other-online-retailers-in-uk-facing-tax-crackdown-after-thriving-during-pandemic-1082006053.html,"Amazon, Other Online Retailers in UK Facing Tax Crackdown After Thriving During Pandemic"
1537,20210207,https://sputnikglobe.com/20210207/russia-refutes-lithuanias-criticism-of-sputnik-v-stresses-vaccines-global-recognition-1082007141.html,"Russia Refutes Lithuania's Criticism of Sputnik V, Stresses Vaccine's Global Recognition"
1538,20210207,https://sputnikglobe.com/20210207/von-der-leyen-says-quest-for-covid-vaccines-is-not-a-competition-but-calls-china-systemic-rival-1082005309.html,"Von der Leyen Says Quest for COVID Vaccines is 'Not a Competition', But Calls China 'Systemic Rival'"
1539,20210207,https://sputnikglobe.com/20210207/whatever-it-takes-uk-wont-be-pushed-around-by-eu-over-northern-ireland-attorney-general-says-1082003678.html,"'Whatever It Takes': UK Won't Be 'Pushed Around' by EU Over Northern Ireland, Attorney General Says"
1540,20210207,https://sputnikglobe.com/20210207/live-updates-brazils-covid-19-death-toll-surpasses-230000-1082003415.html,"Live Updates: Britain Won't Introduce Coronavirus Vaccine Passports, Minister Says"
1541,20210207,https://sputnikglobe.com/20210207/greek-prime-minister-accused-of-attending-dinner-in-violation-of-coronavirus-rules-1082003226.html,Greek Prime Minister Accused of Attending Dinner in Violation of Coronavirus Rules
1542,20210207,https://sputnikglobe.com/20210207/austrian-chancellor-says-ready-to-get-vaccinated-with-sputnik-v-if-it-gets-eu-approval-1082002813.html,Austrian Chancellor Says Ready to Get Vaccinated With Sputnik V If It Gets EU Approval
1543,20210207,https://sputnikglobe.com/20210207/astrazeneca-vaccine-almost-powerless-against-south-african-coronavirus-strain-study-says-1082002467.html,"AstraZeneca Vaccine Almost Powerless Against South African Coronavirus Strain, Study Says"
1544,20210206,https://sputnikglobe.com/20210206/british-former-tory-leader-accuses-eu-of-kissing-russias-backside-for-sputnik-v-praise-1082000739.html,British Former Tory Leader Accuses EU of 'Kissing Russia's Backside' for Sputnik V Praise
1545,20210206,https://sputnikglobe.com/20210206/chinese-regulator-approves-sinovac-vaccine-for-mass-inoculation-1082000082.html,Chinese Regulator Approves Sinovac Vaccine for Mass Inoculation
1546,20210206,https://sputnikglobe.com/20210206/uk-pubs-could-re-open-in-april-without-10pm-curfew-or-scotch-egg-rule-1081998916.html,UK Pubs Could Re-open in April Without 10pm Curfew or 'Scotch Egg' Rule
1547,20210206,https://sputnikglobe.com/20210206/us-secretary-of-state-pushes-debunked-conspiracy-theories-about-iranian-nuclear-program-1081994745.html,US Secretary of State Pushes Debunked Conspiracy Theories About Iranian Nuclear Program
1548,20210206,https://sputnikglobe.com/20210206/evolution-rather-than-a-big-bang-uk-reportedly-fast-tracks-nhs-reform-plans-amid-covid-pandemic-1081995851.html,'Evolution Rather Than a Big Bang': UK Reportedly Fast-Tracks NHS Reform Plans Amid COVID Pandemic
1549,20210205,https://sputnikglobe.com/20210205/us-army-veteran-denied-free-covid-19-vaccine-shot-due-to-his-income-1081992387.html,US Army Veteran Denied Free COVID-19 Vaccine Shot Due to His Income
1550,20210205,https://sputnikglobe.com/20210205/brazil-plans-to-procure-10mln-doses-of-russias-sputnik-v-covid-vaccine-1081993314.html,Brazil Plans to Procure 10Mln Doses of Russia's Sputnik V COVID Vaccine
1551,20210205,https://sputnikglobe.com/20210205/new-covid-variants-create-huge-border-challenges-for-uk-government-response-commentator-says-1081991899.html,"New COVID Variants Create Huge Border Challenges for UK Government Response, Commentator Says"
1552,20210205,https://sputnikglobe.com/20210205/lebanese-health-ministry-approves-use-of-russian-vaccine-sputnik-v-reports-suggest-1081992216.html,"Lebanese Health Ministry Approves Use of Russian Vaccine Sputnik V, Reports Suggest"
1553,20210205,https://sputnikglobe.com/20210205/uk-foreign-minister-slams-russias-expulsion-of-european-diplomats-over-navalny-protest-1081991842.html,Dominic Raab Slams Russia's Expulsion of EU Diplomats For Participation in Unauthorized Rallies
1554,20210205,https://sputnikglobe.com/20210205/joe-biden-on-covid-relief-bill-gop-not-willing-to-go-as-far-as-we-need-1081991675.html,Joe Biden on COVID Relief Bill: GOP Not Willing To Go as Far as We Need
1555,20210205,https://sputnikglobe.com/20210205/uk-announces-partnership-on-new-vaccine-variant-with-germanys-curevac-1081991469.html,UK Announces Partnership on New Vaccine Variant With Germany’s CureVac
1556,20210205,https://sputnikglobe.com/20210205/hungary-may-start-injecting-russias-sputnik-v-coronavirus-vaccine-next-week-reports-say-1081990798.html,"Hungary May Start Injecting Russia's Sputnik V Coronavirus Vaccine Next Week, Reports Say"
1557,20210205,https://sputnikglobe.com/20210205/going-viral-british-mp-sparks-twitstorm-with-topless-covid-19-jab-pic-1081990462.html,Going Viral: British MP Sets Twitter Ablaze With Topless COVID-19 Jab Photo
